epoch,timestamp,operations,operations-delta,operations/second
1697030144.001,11/10/2023 13:15:44,31598,44,44
1697030145.001,11/10/2023 13:15:45,31641,43,43
1697030146.002,11/10/2023 13:15:46,31685,44,43.956
1697030147.002,11/10/2023 13:15:47,31732,47,47
1697030148.002,11/10/2023 13:15:48,31770,38,38
1697030149.002,11/10/2023 13:15:49,31820,50,50
1697030150.002,11/10/2023 13:15:50,31861,41,41
1697030151.002,11/10/2023 13:15:51,31904,43,43
1697030152.002,11/10/2023 13:15:52,31950,46,46
1697030153.002,11/10/2023 13:15:53,31994,44,44
1697030154.002,11/10/2023 13:15:54,32033,39,39
1697030155.002,11/10/2023 13:15:55,32080,47,47
1697030156.002,11/10/2023 13:15:56,32127,47,47
1697030157.002,11/10/2023 13:15:57,32172,45,45
1697030158.002,11/10/2023 13:15:58,32212,40,40
1697030159.002,11/10/2023 13:15:59,32255,43,43
1697030160.002,11/10/2023 13:16:00,32296,41,41
1697030161.002,11/10/2023 13:16:01,32343,47,47
1697030162.003,11/10/2023 13:16:02,32388,45,44.955
1697030163.003,11/10/2023 13:16:03,32430,42,42
1697030164.003,11/10/2023 13:16:04,32480,50,50
1697030165.003,11/10/2023 13:16:05,32526,46,46
1697030166.003,11/10/2023 13:16:06,32570,44,44
1697030167.003,11/10/2023 13:16:07,32617,47,47
1697030168.003,11/10/2023 13:16:08,32664,47,47
1697030169.003,11/10/2023 13:16:09,32705,41,41
1697030170.003,11/10/2023 13:16:10,32757,52,52
1697030171.003,11/10/2023 13:16:11,32799,42,42
1697030172.003,11/10/2023 13:16:12,32847,48,48
1697030173.003,11/10/2023 13:16:13,32891,44,44
1697030174.003,11/10/2023 13:16:14,32930,39,39
1697030175.003,11/10/2023 13:16:15,32977,47,47
1697030176.003,11/10/2023 13:16:16,33023,46,46
1697030177.004,11/10/2023 13:16:17,33062,39,38.961
1697030178.004,11/10/2023 13:16:18,33113,51,51
1697030179.004,11/10/2023 13:16:19,33151,38,38
1697030180.004,11/10/2023 13:16:20,33195,44,44
1697030181.004,11/10/2023 13:16:21,33238,43,43
1697030182.004,11/10/2023 13:16:22,33284,46,46
1697030183.004,11/10/2023 13:16:23,33331,47,47
1697030184.004,11/10/2023 13:16:24,33377,46,46
1697030185.004,11/10/2023 13:16:25,33416,39,39
1697030186.004,11/10/2023 13:16:26,33464,48,48
1697030187.004,11/10/2023 13:16:27,33508,44,44
1697030188.004,11/10/2023 13:16:28,33551,43,43
1697030189.004,11/10/2023 13:16:29,33591,40,40
1697030190.004,11/10/2023 13:16:30,33636,45,45
1697030191.004,11/10/2023 13:16:31,33687,51,51
1697030192.004,11/10/2023 13:16:32,33735,48,48
1697030193.005,11/10/2023 13:16:33,33775,40,39.96
1697030194.005,11/10/2023 13:16:34,33823,48,48
1697030195.005,11/10/2023 13:16:35,33866,43,43
1697030196.005,11/10/2023 13:16:36,33914,48,48
1697030197.005,11/10/2023 13:16:37,33960,46,46
1697030198.005,11/10/2023 13:16:38,34000,40,40
1697030199.005,11/10/2023 13:16:39,34052,52,52
1697030200.005,11/10/2023 13:16:40,34089,37,37
1697030201.005,11/10/2023 13:16:41,34137,48,48
1697030202.005,11/10/2023 13:16:42,34181,44,44
1697030203.005,11/10/2023 13:16:43,34223,42,42
1697030204.005,11/10/2023 13:16:44,34268,45,45
1697030205.005,11/10/2023 13:16:45,34308,40,40
1697030206.005,11/10/2023 13:16:46,34356,48,48
1697030207.005,11/10/2023 13:16:47,34404,48,48
1697030208.006,11/10/2023 13:16:48,34440,36,35.964
1697030209.006,11/10/2023 13:16:49,34488,48,48
1697030210.006,11/10/2023 13:16:50,34533,45,45
1697030211.006,11/10/2023 13:16:51,34574,41,41
1697030212.006,11/10/2023 13:16:52,34622,48,48
1697030213.006,11/10/2023 13:16:53,34665,43,43
1697030214.006,11/10/2023 13:16:54,34709,44,44
1697030215.006,11/10/2023 13:16:55,34754,45,45
1697030216.006,11/10/2023 13:16:56,34791,37,37
1697030217.006,11/10/2023 13:16:57,34836,45,45
1697030218.006,11/10/2023 13:16:58,34880,44,44
1697030219.006,11/10/2023 13:16:59,34918,38,38
1697030220.006,11/10/2023 13:17:00,34969,51,51
1697030221.006,11/10/2023 13:17:01,35007,38,38
1697030222.006,11/10/2023 13:17:02,35052,45,45
1697030223.007,11/10/2023 13:17:03,35096,44,43.956
1697030224.007,11/10/2023 13:17:04,35138,42,42
1697030225.007,11/10/2023 13:17:05,35179,41,41
1697030226.007,11/10/2023 13:17:06,35225,46,46
1697030227.007,11/10/2023 13:17:07,35261,36,36
